Order ID,Order Date,Customer Name,Country,State,City,Region,Category,Sales Quantity,Profit
1388,2026-10-19,Customer_78,USA,State_C,City_Z,North,Furniture,1,134.45
1389,2026-10-20,Customer_43,Canada,State_A,City_Z,West,Furniture,9,608.9
1390,2026-10-21,Customer_292,USA,State_A,City_X,South,Electronics,7,796.56
1391,2026-10-22,Customer_332,India,State_A,City_X,East,Clothing,6,800.37
1392,2026-10-23,Customer_157,USA,State_B,City_Y,South,Clothing,3,860.99
1393,2026-10-24,Customer_235,Germany,State_A,City_X,North,Clothing,17,47.97
1394,2026-10-25,Customer_86,Germany,State_A,City_Z,West,Furniture,7,128.2
1395,2026-10-26,Customer_35,Germany,State_A,City_X,North,Electronics,7,637.94
1396,2026-10-27,Customer_429,UK,State_A,City_Y,West,Furniture,7,912.87
1397,2026-10-28,Customer_235,USA,State_A,City_Z,South,Furniture,15,306.65
1398,2026-10-29,Customer_221,USA,State_B,City_X,North,Clothing,15,424.3
1399,2026-10-30,Customer_211,Canada,State_C,City_Z,East,Clothing,2,452.17
1400,2026-10-31,Customer_393,India,State_C,City_Z,East,Clothing,3,357.9
1401,2026-11-01,Customer_287,UK,State_C,City_X,North,Furniture,9,421.59
1402,2026-11-02,Customer_65,UK,State_B,City_X,North,Furniture,12,545.18
1403,2026-11-03,Customer_206,Germany,State_C,City_Z,North,Furniture,9,487.52
1404,2026-11-04,Customer_275,India,State_A,City_X,West,Furniture,10,280.41
1405,2026-11-05,Customer_167,UK,State_C,City_Y,West,Electronics,18,663.82
1406,2026-11-06,Customer_245,UK,State_A,City_X,West,Electronics,8,483.2
1407,2026-11-07,Customer_396,Germany,State_A,City_Y,South,Furniture,12,103.51
1408,2026-11-08,Customer_441,Germany,State_C,City_X,South,Electronics,5,122.41
1409,2026-11-09,Customer_181,India,State_A,City_X,East,Electronics,10,650.69
1410,2026-11-10,Customer_212,USA,State_B,City_Y,East,Electronics,11,849.66
1411,2026-11-11,Customer_333,India,State_A,City_Y,East,Electronics,18,60.83
1412,2026-11-12,Customer_453,UK,State_C,City_X,East,Electronics,4,395.41
1413,2026-11-13,Customer_494,UK,State_B,City_Z,East,Furniture,1,242.15
1414,2026-11-14,Customer_26,India,State_C,City_Y,West,Clothing,12,236.44
1415,2026-11-15,Customer_233,USA,State_A,City_X,West,Furniture,11,593.29
1416,2026-11-16,Customer_356,USA,State_B,City_X,West,Furniture,7,116.73
1417,2026-11-17,Customer_70,USA,State_B,City_X,West,Clothing,19,841.91
1418,2026-11-18,Customer_32,UK,State_C,City_X,East,Electronics,12,812.05
1419,2026-11-19,Customer_60,Canada,State_C,City_Z,West,Clothing,6,130.5
1420,2026-11-20,Customer_319,Canada,State_C,City_Y,West,Furniture,12,141.53
1421,2026-11-21,Customer_30,UK,State_B,City_Y,North,Electronics,2,44.58
1422,2026-11-22,Customer_323,India,State_B,City_Y,South,Furniture,4,522.77
1423,2026-11-23,Customer_124,India,State_B,City_Y,South,Furniture,7,240.95
1424,2026-11-24,Customer_33,USA,State_C,City_X,West,Electronics,15,369.55
1425,2026-11-25,Customer_328,UK,State_B,City_Y,North,Furniture,18,944.68
1426,2026-11-26,Customer_250,India,State_A,City_Z,West,Electronics,11,207.82
1427,2026-11-27,Customer_445,Canada,State_B,City_Y,South,Furniture,18,421.5
1428,2026-11-28,Customer_350,Germany,State_B,City_X,South,Furniture,13,320.15
1429,2026-11-29,Customer_201,Germany,State_C,City_Z,South,Clothing,18,958.97
1430,2026-11-30,Customer_412,Canada,State_B,City_Y,North,Clothing,17,889.58
1431,2026-12-01,Customer_354,Canada,State_A,City_Z,North,Clothing,1,23.11
1432,2026-12-02,Customer_478,Canada,State_A,City_X,South,Electronics,2,927.26
1433,2026-12-03,Customer_69,India,State_A,City_X,West,Electronics,1,104.11
1434,2026-12-04,Customer_39,India,State_A,City_X,West,Electronics,2,576.01
1435,2026-12-05,Customer_317,UK,State_C,City_X,South,Furniture,2,229.66
1436,2026-12-06,Customer_98,USA,State_B,City_Z,South,Clothing,10,273.32
1437,2026-12-07,Customer_266,India,State_B,City_X,South,Furniture,5,503.2
1438,2026-12-08,Customer_324,Canada,State_A,City_X,West,Clothing,11,722.09
1439,2026-12-09,Customer_335,UK,State_C,City_Y,North,Furniture,17,697.5
1440,2026-12-10,Customer_320,UK,State_A,City_X,East,Electronics,18,44.26
1441,2026-12-11,Customer_277,USA,State_A,City_Z,North,Furniture,7,529.74
1442,2026-12-12,Customer_420,Germany,State_C,City_Y,South,Electronics,1,799.51
1443,2026-12-13,Customer_440,India,State_C,City_Z,East,Furniture,9,732.61
1444,2026-12-14,Customer_244,Germany,State_B,City_Y,East,Furniture,13,376.21
1445,2026-12-15,Customer_157,USA,State_C,City_Y,West,Electronics,4,734.86
1446,2026-12-16,Customer_174,Germany,State_C,City_Z,West,Clothing,4,470.75
1447,2026-12-17,Customer_93,Germany,State_C,City_Y,West,Furniture,10,658.77
1448,2026-12-18,Customer_441,UK,State_A,City_Y,South,Electronics,16,719.56
1449,2026-12-19,Customer_379,Canada,State_B,City_Z,North,Clothing,11,736.56
1450,2026-12-20,Customer_308,India,State_A,City_Y,East,Clothing,19,71.65
1451,2026-12-21,Customer_5,UK,State_C,City_X,South,Electronics,2,818.02
1452,2026-12-22,Customer_208,India,State_B,City_Y,East,Furniture,18,567.25
1453,2026-12-23,Customer_460,Canada,State_C,City_X,South,Electronics,16,600.91
1454,2026-12-24,Customer_32,UK,State_C,City_Z,South,Clothing,5,395.75
1455,2026-12-25,Customer_229,USA,State_C,City_X,North,Furniture,11,414.95
1456,2026-12-26,Customer_77,UK,State_A,City_Z,East,Clothing,19,746.87
1457,2026-12-27,Customer_437,Germany,State_B,City_X,South,Clothing,17,677.22
1458,2026-12-28,Customer_251,India,State_B,City_Y,North,Electronics,3,920.43
1459,2026-12-29,Customer_295,Canada,State_C,City_X,East,Electronics,1,200.55
1460,2026-12-30,Customer_84,India,State_C,City_Y,West,Clothing,13,464.36
1461,2026-12-31,Customer_209,USA,State_A,City_X,West,Clothing,9,602.97
1462,2027-01-01,Customer_368,USA,State_C,City_X,West,Clothing,17,232.27
1463,2027-01-02,Customer_485,UK,State_A,City_Z,North,Furniture,7,384.08
1464,2027-01-03,Customer_75,USA,State_A,City_Z,North,Electronics,8,424.73
1465,2027-01-04,Customer_71,USA,State_C,City_X,East,Clothing,1,489.84
1466,2027-01-05,Customer_411,UK,State_A,City_Y,South,Furniture,17,466.36
1467,2027-01-06,Customer_229,India,State_C,City_Z,North,Furniture,17,207.91
1468,2027-01-07,Customer_186,Canada,State_A,City_Y,East,Electronics,12,113.33
1469,2027-01-08,Customer_287,Germany,State_C,City_Z,East,Electronics,18,620.1
1470,2027-01-09,Customer_100,India,State_B,City_Z,South,Furniture,6,183.47
1471,2027-01-10,Customer_449,USA,State_A,City_Y,East,Electronics,16,120.34
1472,2027-01-11,Customer_295,Germany,State_A,City_Y,North,Furniture,18,718.86
1473,2027-01-12,Customer_403,UK,State_B,City_Y,East,Furniture,18,15.61
1474,2027-01-13,Customer_480,USA,State_C,City_Z,East,Electronics,1,351.17
1475,2027-01-14,Customer_42,India,State_A,City_X,South,Clothing,9,221.63
1476,2027-01-15,Customer_499,India,State_C,City_Z,East,Clothing,16,96.64
1477,2027-01-16,Customer_352,USA,State_A,City_Z,East,Clothing,12,98.26
1478,2027-01-17,Customer_314,India,State_C,City_Y,West,Furniture,2,63.53
1479,2027-01-18,Customer_177,UK,State_C,City_Z,South,Clothing,9,415.12
1480,2027-01-19,Customer_171,Canada,State_B,City_Y,East,Electronics,9,678.02
1481,2027-01-20,Customer_370,India,State_C,City_Y,East,Furniture,6,687.37
1482,2027-01-21,Customer_243,UK,State_B,City_X,North,Clothing,19,297.03
1483,2027-01-22,Customer_437,Canada,State_C,City_X,West,Electronics,15,37.68
1484,2027-01-23,Customer_151,Germany,State_C,City_Z,West,Furniture,15,483.44
1485,2027-01-24,Customer_65,Canada,State_C,City_X,West,Clothing,8,89.58
1486,2027-01-25,Customer_455,UK,State_B,City_Y,North,Clothing,11,60.46
1487,2027-01-26,Customer_190,Canada,State_A,City_X,East,Electronics,14,362.12
1488,2027-01-27,Customer_189,UK,State_C,City_Y,West,Furniture,19,277.67
1489,2027-01-28,Customer_366,USA,State_A,City_X,East,Clothing,6,826.71
1490,2027-01-29,Customer_97,USA,State_A,City_Z,East,Clothing,11,486.91
1491,2027-01-30,Customer_156,Germany,State_A,City_X,North,Clothing,4,206.91
1492,2027-01-31,Customer_257,USA,State_C,City_X,North,Clothing,10,458.96
1493,2027-02-01,Customer_155,UK,State_C,City_Y,West,Clothing,7,129.55
1494,2027-02-02,Customer_307,India,State_C,City_Z,West,Electronics,16,92.53
1495,2027-02-03,Customer_277,Germany,State_B,City_Z,West,Electronics,17,127.07
1496,2027-02-04,Customer_251,UK,State_B,City_Y,South,Furniture,3,158.96
1497,2027-02-05,Customer_27,India,State_C,City_X,West,Electronics,17,432.62
1498,2027-02-06,Customer_450,UK,State_B,City_Z,North,Clothing,8,939.07
1499,2027-02-07,Customer_358,India,State_B,City_Y,North,Furniture,2,477.38
1500,2027-02-08,Customer_462,UK,State_C,City_X,South,Furniture,5,946.01
1501,2027-02-09,Customer_489,India,State_B,City_Z,East,Electronics,18,798.09
1502,2027-02-10,Customer_275,USA,State_C,City_X,West,Clothing,8,201.86
1503,2027-02-11,Customer_445,India,State_B,City_Y,West,Clothing,5,796.53
1504,2027-02-12,Customer_254,USA,State_B,City_Y,East,Clothing,10,268.68
1505,2027-02-13,Customer_467,India,State_A,City_Y,East,Clothing,17,942.59
1506,2027-02-14,Customer_231,USA,State_A,City_Y,East,Clothing,1,84.61
1507,2027-02-15,Customer_316,Canada,State_B,City_Y,East,Clothing,15,52.93
1508,2027-02-16,Customer_118,Germany,State_A,City_X,North,Clothing,1,12.32
1509,2027-02-17,Customer_370,USA,State_B,City_Y,West,Clothing,6,103.7
1510,2027-02-18,Customer_63,Germany,State_C,City_X,North,Electronics,18,681.37
1511,2027-02-19,Customer_499,India,State_B,City_Y,East,Electronics,7,514.52
1512,2027-02-20,Customer_167,USA,State_C,City_Z,North,Electronics,6,314.49
1513,2027-02-21,Customer_152,UK,State_B,City_Y,West,Furniture,1,862.44
1514,2027-02-22,Customer_69,Canada,State_A,City_Y,South,Clothing,6,789.28
1515,2027-02-23,Customer_198,Germany,State_C,City_Z,North,Furniture,3,108.01
1516,2027-02-24,Customer_190,Canada,State_C,City_Y,South,Clothing,4,354.96
1517,2027-02-25,Customer_344,Canada,State_A,City_Y,West,Clothing,7,707.44
1518,2027-02-26,Customer_451,UK,State_A,City_Z,North,Furniture,18,69.83
1519,2027-02-27,Customer_276,Germany,State_C,City_X,West,Electronics,17,723.99
1520,2027-02-28,Customer_248,UK,State_B,City_Y,East,Furniture,17,584.39
1521,2027-03-01,Customer_165,Canada,State_A,City_Y,South,Clothing,9,596.24
1522,2027-03-02,Customer_274,Germany,State_C,City_X,West,Electronics,9,256.58
1523,2027-03-03,Customer_150,UK,State_B,City_Z,West,Clothing,6,909.9
1524,2027-03-04,Customer_206,USA,State_A,City_Z,West,Electronics,11,904.57
1525,2027-03-05,Customer_363,Germany,State_B,City_Y,West,Clothing,10,627.47
1526,2027-03-06,Customer_377,Canada,State_B,City_Z,West,Furniture,16,488.13
1527,2027-03-07,Customer_244,UK,State_A,City_Y,West,Clothing,12,775.15
1528,2027-03-08,Customer_155,India,State_B,City_X,South,Electronics,6,732.99
1529,2027-03-09,Customer_242,India,State_B,City_Y,South,Furniture,11,257.56
1530,2027-03-10,Customer_417,UK,State_C,City_X,North,Electronics,1,377.02
1531,2027-03-11,Customer_9,UK,State_C,City_X,South,Furniture,12,91.75
1532,2027-03-12,Customer_393,Germany,State_B,City_X,North,Clothing,8,659.11
1533,2027-03-13,Customer_405,India,State_C,City_X,South,Clothing,15,733.32
1534,2027-03-14,Customer_495,USA,State_C,City_Z,South,Furniture,3,657.34
1535,2027-03-15,Customer_69,UK,State_B,City_Z,East,Electronics,16,657.25
1536,2027-03-16,Customer_83,Canada,State_C,City_X,East,Clothing,19,223.84
1537,2027-03-17,Customer_311,Germany,State_B,City_X,South,Furniture,3,691.96
1538,2027-03-18,Customer_214,USA,State_B,City_Z,West,Clothing,1,164.16
1539,2027-03-19,Customer_384,USA,State_A,City_Y,North,Electronics,9,810.26
1540,2027-03-20,Customer_488,Germany,State_A,City_Y,South,Clothing,13,287.22
1541,2027-03-21,Customer_222,Germany,State_B,City_X,North,Furniture,16,600.07
1542,2027-03-22,Customer_203,Germany,State_A,City_X,West,Furniture,4,77.27
1543,2027-03-23,Customer_90,Germany,State_B,City_Y,South,Furniture,7,915.4
1544,2027-03-24,Customer_280,Canada,State_A,City_Z,West,Electronics,2,203.68
1545,2027-03-25,Customer_351,India,State_B,City_Z,North,Clothing,1,960.95
1546,2027-03-26,Customer_475,Germany,State_B,City_Y,West,Electronics,18,497.9
1547,2027-03-27,Customer_270,UK,State_C,City_Y,West,Electronics,7,699.24
1548,2027-03-28,Customer_396,UK,State_B,City_Y,East,Electronics,1,85.2
1549,2027-03-29,Customer_427,Germany,State_B,City_X,North,Electronics,3,712.2
1550,2027-03-30,Customer_395,India,State_C,City_Z,West,Electronics,12,391.51
1551,2027-03-31,Customer_217,Canada,State_A,City_X,West,Clothing,15,73.24
1552,2027-04-01,Customer_25,Germany,State_C,City_Y,South,Clothing,12,234.08
1553,2027-04-02,Customer_304,USA,State_B,City_Z,South,Furniture,5,384.45
1554,2027-04-03,Customer_250,Germany,State_B,City_Y,North,Furniture,8,913.27
1555,2027-04-04,Customer_453,India,State_A,City_Z,East,Electronics,5,69.23
1556,2027-04-05,Customer_428,India,State_B,City_Z,East,Furniture,6,576.51
1557,2027-04-06,Customer_220,USA,State_A,City_X,West,Furniture,17,745.56
1558,2027-04-07,Customer_122,Germany,State_B,City_Z,West,Electronics,7,784.74
1559,2027-04-08,Customer_142,USA,State_B,City_Z,South,Clothing,7,30.17
1560,2027-04-09,Customer_7,USA,State_B,City_Z,North,Clothing,6,783.43
1561,2027-04-10,Customer_3,India,State_A,City_Y,West,Electronics,18,696.18
1562,2027-04-11,Customer_324,Canada,State_B,City_Z,South,Furniture,10,597.11
1563,2027-04-12,Customer_350,India,State_A,City_X,North,Furniture,2,799.5
1564,2027-04-13,Customer_235,USA,State_A,City_X,West,Electronics,11,985.74
1565,2027-04-14,Customer_389,UK,State_C,City_Z,East,Furniture,4,788.45
1566,2027-04-15,Customer_157,Germany,State_B,City_Y,East,Electronics,3,422.17
1567,2027-04-16,Customer_36,India,State_A,City_Z,North,Electronics,7,606.61
1568,2027-04-17,Customer_486,USA,State_A,City_Z,West,Furniture,18,915.46
1569,2027-04-18,Customer_467,Germany,State_A,City_Z,East,Furniture,15,118.66
1570,2027-04-19,Customer_359,Canada,State_C,City_Z,North,Furniture,6,895.39
1571,2027-04-20,Customer_206,Canada,State_A,City_X,South,Furniture,11,368.32
1572,2027-04-21,Customer_175,India,State_A,City_Y,East,Electronics,10,387.45
1573,2027-04-22,Customer_79,India,State_A,City_Z,East,Clothing,9,362.67
1574,2027-04-23,Customer_106,India,State_B,City_Y,East,Clothing,9,968.65
1575,2027-04-24,Customer_391,UK,State_B,City_Z,East,Furniture,17,306.23
1576,2027-04-25,Customer_220,UK,State_C,City_X,West,Furniture,2,71.65
1577,2027-04-26,Customer_337,USA,State_B,City_X,North,Clothing,10,269.76
1578,2027-04-27,Customer_149,Canada,State_C,City_Y,East,Furniture,19,981.5
1579,2027-04-28,Customer_152,UK,State_B,City_Z,South,Clothing,8,982.44
1580,2027-04-29,Customer_320,Canada,State_B,City_Z,West,Clothing,13,119.33
1581,2027-04-30,Customer_484,Canada,State_A,City_X,West,Clothing,6,246.45
1582,2027-05-01,Customer_200,UK,State_A,City_Y,South,Clothing,8,648.53
1583,2027-05-02,Customer_263,Germany,State_A,City_Y,West,Clothing,13,198.92
1584,2027-05-03,Customer_278,UK,State_A,City_Z,West,Furniture,17,959.49
1585,2027-05-04,Customer_449,UK,State_A,City_Y,North,Clothing,19,353.89
1586,2027-05-05,Customer_51,Germany,State_B,City_Z,East,Clothing,15,690.35
1587,2027-05-06,Customer_91,Germany,State_B,City_Y,North,Electronics,11,668.32
1588,2027-05-07,Customer_10,USA,State_A,City_Y,North,Clothing,8,778.73
1589,2027-05-08,Customer_106,Germany,State_A,City_Y,East,Furniture,15,745.82
1590,2027-05-09,Customer_349,Germany,State_A,City_Y,North,Clothing,1,898.9
1591,2027-05-10,Customer_452,UK,State_B,City_Y,North,Electronics,12,758.56
1592,2027-05-11,Customer_499,Germany,State_B,City_Y,West,Furniture,3,501.44
1593,2027-05-12,Customer_86,India,State_B,City_Y,North,Furniture,1,605.19
1594,2027-05-13,Customer_496,UK,State_A,City_X,East,Clothing,10,456.22
1595,2027-05-14,Customer_34,Canada,State_B,City_Z,West,Electronics,10,948.52
1596,2027-05-15,Customer_456,Canada,State_A,City_Z,East,Electronics,7,106.33
1597,2027-05-16,Customer_122,USA,State_C,City_Y,East,Clothing,4,241.7
1598,2027-05-17,Customer_393,India,State_B,City_Z,North,Clothing,19,917.58
1599,2027-05-18,Customer_488,USA,State_A,City_Z,West,Furniture,8,830.52
1600,2027-05-19,Customer_308,Germany,State_B,City_Y,West,Furniture,16,799.15
1601,2027-05-20,Customer_34,USA,State_B,City_Y,West,Electronics,4,518.22
1602,2027-05-21,Customer_488,USA,State_B,City_Z,West,Electronics,7,991.48
1603,2027-05-22,Customer_127,UK,State_B,City_X,West,Clothing,6,978.05
1604,2027-05-23,Customer_356,UK,State_A,City_Y,South,Furniture,3,659.92
1605,2027-05-24,Customer_446,India,State_B,City_X,West,Electronics,9,223.98
1606,2027-05-25,Customer_8,UK,State_A,City_Z,East,Clothing,10,573.24
1607,2027-05-26,Customer_316,Germany,State_A,City_Y,East,Electronics,1,925.44
1608,2027-05-27,Customer_426,UK,State_C,City_Y,North,Electronics,2,612.66
1609,2027-05-28,Customer_28,UK,State_C,City_Y,South,Electronics,11,847.06
1610,2027-05-29,Customer_308,UK,State_C,City_X,South,Electronics,16,22.09
1611,2027-05-30,Customer_297,UK,State_C,City_Y,West,Furniture,3,342.33
1612,2027-05-31,Customer_379,UK,State_B,City_Y,East,Electronics,10,567.98
1613,2027-06-01,Customer_456,Germany,State_C,City_X,South,Electronics,18,86.41
1614,2027-06-02,Customer_357,Germany,State_C,City_Z,East,Furniture,6,482.29
1615,2027-06-03,Customer_46,UK,State_C,City_Y,West,Furniture,8,604.94
1616,2027-06-04,Customer_351,Canada,State_C,City_Z,North,Clothing,17,298.01
1617,2027-06-05,Customer_138,USA,State_A,City_Y,East,Electronics,14,276.34
1618,2027-06-06,Customer_240,UK,State_A,City_Y,East,Furniture,14,832.16
1619,2027-06-07,Customer_473,USA,State_C,City_Z,East,Electronics,16,153.16
1620,2027-06-08,Customer_47,USA,State_B,City_Y,East,Clothing,2,627.31
1621,2027-06-09,Customer_122,India,State_B,City_Z,North,Clothing,6,946.2
1622,2027-06-10,Customer_59,India,State_C,City_X,North,Electronics,11,33.14
1623,2027-06-11,Customer_22,Germany,State_B,City_Y,West,Clothing,9,715.41
1624,2027-06-12,Customer_439,India,State_A,City_Y,West,Clothing,11,322.87
1625,2027-06-13,Customer_257,Canada,State_A,City_X,North,Clothing,3,137.26
1626,2027-06-14,Customer_148,Germany,State_A,City_Y,North,Furniture,9,125.55
1627,2027-06-15,Customer_148,Canada,State_C,City_X,East,Clothing,17,815.39
1628,2027-06-16,Customer_342,Canada,State_B,City_X,West,Clothing,2,724.58
1629,2027-06-17,Customer_28,UK,State_A,City_Y,South,Clothing,16,992.01
1630,2027-06-18,Customer_98,India,State_A,City_Z,East,Electronics,13,289.95
1631,2027-06-19,Customer_233,UK,State_A,City_Z,South,Furniture,11,477.44
1632,2027-06-20,Customer_239,USA,State_C,City_Y,North,Furniture,10,536.96
1633,2027-06-21,Customer_235,Germany,State_B,City_Z,North,Electronics,15,442.68
1634,2027-06-22,Customer_406,Germany,State_A,City_Y,East,Clothing,7,321.96
1635,2027-06-23,Customer_351,India,State_B,City_X,South,Clothing,11,823.01
1636,2027-06-24,Customer_240,UK,State_B,City_Z,North,Furniture,17,863.41
1637,2027-06-25,Customer_403,UK,State_A,City_Z,East,Electronics,18,458.44
1638,2027-06-26,Customer_196,USA,State_B,City_Z,East,Electronics,15,98.48
1639,2027-06-27,Customer_292,Canada,State_A,City_Z,South,Electronics,1,47.28
1640,2027-06-28,Customer_96,India,State_B,City_Z,West,Clothing,8,740.91
1641,2027-06-29,Customer_30,UK,State_A,City_Y,East,Electronics,19,590.68
1642,2027-06-30,Customer_360,USA,State_C,City_Y,North,Clothing,15,466.48
1643,2027-07-01,Customer_279,USA,State_C,City_Y,South,Electronics,19,266.15
1644,2027-07-02,Customer_441,India,State_C,City_X,North,Electronics,4,543.93
1645,2027-07-03,Customer_248,USA,State_A,City_X,West,Electronics,3,628.62
1646,2027-07-04,Customer_267,Germany,State_A,City_Y,South,Clothing,11,248.97
1647,2027-07-05,Customer_299,USA,State_C,City_Y,West,Clothing,15,753.99
1648,2027-07-06,Customer_73,India,State_C,City_X,East,Clothing,2,487.9
1649,2027-07-07,Customer_32,UK,State_B,City_Y,South,Electronics,16,156.07
1650,2027-07-08,Customer_397,USA,State_C,City_Y,South,Furniture,2,315.93
1651,2027-07-09,Customer_83,UK,State_B,City_Z,East,Electronics,6,581.91
1652,2027-07-10,Customer_136,India,State_A,City_X,East,Electronics,18,160.87
1653,2027-07-11,Customer_216,Canada,State_C,City_X,West,Furniture,9,223.85
1654,2027-07-12,Customer_137,USA,State_C,City_Y,North,Clothing,4,147.84
1655,2027-07-13,Customer_318,USA,State_C,City_Y,North,Furniture,18,199.34
1656,2027-07-14,Customer_24,India,State_C,City_Y,South,Clothing,14,826.56
1657,2027-07-15,Customer_495,Canada,State_A,City_Y,East,Electronics,4,950.97
1658,2027-07-16,Customer_291,UK,State_C,City_Z,West,Electronics,16,620.18
1659,2027-07-17,Customer_479,USA,State_A,City_Z,North,Electronics,19,45.57
1660,2027-07-18,Customer_252,Germany,State_B,City_Z,North,Furniture,9,807.9
1661,2027-07-19,Customer_132,Germany,State_B,City_Y,South,Electronics,9,537.35
1662,2027-07-20,Customer_312,UK,State_C,City_X,West,Furniture,13,648.49
1663,2027-07-21,Customer_497,USA,State_B,City_Y,East,Furniture,18,450.7
1664,2027-07-22,Customer_363,India,State_B,City_Z,South,Furniture,13,592.59
1665,2027-07-23,Customer_453,India,State_B,City_Y,West,Electronics,7,288.91
1666,2027-07-24,Customer_497,Canada,State_C,City_Z,South,Furniture,9,947.74
1667,2027-07-25,Customer_16,USA,State_B,City_Z,South,Furniture,11,106.26
1668,2027-07-26,Customer_281,UK,State_C,City_Y,North,Clothing,7,984.62
1669,2027-07-27,Customer_479,Germany,State_B,City_Z,East,Electronics,5,863.11
1670,2027-07-28,Customer_63,Germany,State_B,City_X,East,Furniture,19,424.22
1671,2027-07-29,Customer_107,India,State_B,City_Y,West,Furniture,4,165.7
1672,2027-07-30,Customer_122,Canada,State_A,City_Y,West,Clothing,9,24.77
1673,2027-07-31,Customer_27,UK,State_C,City_X,East,Furniture,14,973.78
1674,2027-08-01,Customer_99,USA,State_B,City_X,West,Electronics,3,338.18
1675,2027-08-02,Customer_238,USA,State_B,City_X,North,Clothing,18,586.95
1676,2027-08-03,Customer_48,India,State_C,City_Y,West,Furniture,3,182.47
1677,2027-08-04,Customer_472,UK,State_C,City_Z,West,Furniture,13,272.83
1678,2027-08-05,Customer_489,India,State_C,City_X,East,Electronics,12,764.55
1679,2027-08-06,Customer_164,Canada,State_B,City_Y,East,Furniture,8,297.31
1680,2027-08-07,Customer_145,India,State_B,City_Y,East,Electronics,12,576.33
1681,2027-08-08,Customer_216,India,State_A,City_Z,East,Clothing,6,887.9
1682,2027-08-09,Customer_240,UK,State_B,City_Y,East,Electronics,14,296.52
1683,2027-08-10,Customer_475,Germany,State_C,City_Y,West,Furniture,1,836.02
1684,2027-08-11,Customer_463,USA,State_C,City_X,East,Clothing,3,690.33
1685,2027-08-12,Customer_344,India,State_B,City_X,East,Furniture,12,317.5
1686,2027-08-13,Customer_186,UK,State_B,City_Z,West,Clothing,7,823.9
1687,2027-08-14,Customer_281,Canada,State_B,City_Z,South,Furniture,18,613.38
1688,2027-08-15,Customer_440,USA,State_C,City_Y,East,Clothing,10,455.01
1689,2027-08-16,Customer_306,UK,State_C,City_X,North,Clothing,7,125.45
1690,2027-08-17,Customer_309,UK,State_C,City_Y,East,Clothing,17,531.0
1691,2027-08-18,Customer_281,UK,State_C,City_Z,East,Clothing,3,716.81
1692,2027-08-19,Customer_400,Canada,State_B,City_X,West,Clothing,10,76.35
1693,2027-08-20,Customer_196,UK,State_C,City_Z,South,Furniture,9,181.31
1694,2027-08-21,Customer_74,UK,State_C,City_Z,West,Furniture,13,98.57
1695,2027-08-22,Customer_175,Canada,State_C,City_X,West,Electronics,11,441.17
1696,2027-08-23,Customer_405,Canada,State_C,City_X,North,Electronics,3,203.89
1697,2027-08-24,Customer_323,Germany,State_A,City_X,East,Electronics,14,19.35
1698,2027-08-25,Customer_479,Germany,State_B,City_Y,North,Furniture,12,767.49
1699,2027-08-26,Customer_13,USA,State_A,City_Z,West,Furniture,12,756.68
1700,2027-08-27,Customer_410,India,State_C,City_Y,West,Furniture,1,981.64
1701,2027-08-28,Customer_129,Germany,State_A,City_Y,North,Furniture,10,967.75
1702,2027-08-29,Customer_98,India,State_C,City_Y,East,Furniture,9,607.44
1703,2027-08-30,Customer_227,USA,State_A,City_Y,East,Furniture,5,70.95
1704,2027-08-31,Customer_462,Canada,State_A,City_Z,East,Clothing,17,943.41
1705,2027-09-01,Customer_140,Canada,State_C,City_Y,West,Furniture,9,847.49
1706,2027-09-02,Customer_347,Germany,State_A,City_Z,South,Electronics,10,447.1
1707,2027-09-03,Customer_281,India,State_C,City_X,South,Electronics,15,550.11
1708,2027-09-04,Customer_244,UK,State_B,City_Z,South,Electronics,18,399.06
1709,2027-09-05,Customer_55,UK,State_A,City_Y,South,Clothing,18,317.26
1710,2027-09-06,Customer_364,Canada,State_A,City_Z,South,Electronics,12,336.78
1711,2027-09-07,Customer_253,UK,State_C,City_Y,South,Furniture,13,106.01
1712,2027-09-08,Customer_362,UK,State_C,City_Z,South,Electronics,12,629.72
1713,2027-09-09,Customer_176,India,State_C,City_X,North,Clothing,11,409.43
1714,2027-09-10,Customer_462,Canada,State_C,City_Z,South,Clothing,17,72.85
1715,2027-09-11,Customer_376,Canada,State_B,City_X,North,Electronics,17,902.46
1716,2027-09-12,Customer_297,UK,State_A,City_Y,South,Furniture,5,291.13
1717,2027-09-13,Customer_444,India,State_A,City_Y,East,Clothing,19,576.13
1718,2027-09-14,Customer_480,Canada,State_C,City_X,South,Clothing,11,121.87
1719,2027-09-15,Customer_231,Germany,State_A,City_X,West,Furniture,19,604.22
1720,2027-09-16,Customer_336,UK,State_A,City_Z,West,Electronics,16,67.79
1721,2027-09-17,Customer_90,India,State_B,City_Z,East,Clothing,17,295.77
1722,2027-09-18,Customer_490,Canada,State_B,City_Z,West,Furniture,16,334.12
1723,2027-09-19,Customer_288,Canada,State_C,City_X,South,Electronics,3,774.23
1724,2027-09-20,Customer_495,India,State_A,City_X,East,Furniture,17,734.1
1725,2027-09-21,Customer_313,Germany,State_B,City_Y,North,Furniture,6,629.84
1726,2027-09-22,Customer_243,UK,State_B,City_Z,East,Clothing,14,704.49
1727,2027-09-23,Customer_34,Canada,State_B,City_Y,North,Electronics,13,105.28
1728,2027-09-24,Customer_423,UK,State_B,City_Y,South,Furniture,9,438.66
